,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,date
1363,09,Baix Ebre,43102,Paüls,1,Dona,Sospitós,1,11-07
1364,06,Anoia,08292,Vallbona d'Anoia,1,Dona,Sospitós,1,11-07
1365,09,Baix Ebre,43903,Camarles,0,Home,Sospitós,1,11-07
1366,20,Gironès,17142,Quart,0,Home,Sospitós,2,11-07
1367,01,Alt Camp,43001,Aiguamúrcia,0,Home,Sospitós,1,11-07
1368,36,Tarragonès,43153,Torredembarra,0,Home,Positiu PCR,1,11-07
1369,01,Alt Camp,43119,Puigpelat,1,Dona,Positiu PCR,1,11-07
1370,31,Ripollès,17091,Llanars,0,Home,Sospitós,1,11-07
1371,34,Selva,17193,Sils,1,Dona,Sospitós,1,11-07
1372,10,Baix Empordà ,17018,Bellcaire d'Empordà,1,Dona,Sospitós,1,11-07
1373,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Positiu PCR,22,11-07
1374,23,Noguera,25047,Bellcaire d'Urgell,0,Home,Sospitós,1,11-07
1375,41,Vallès Oriental,08096,Granollers,0,Home,Positiu PCR,9,11-07
1376,41,Vallès Oriental,08159,Parets del Vallès,1,Dona,Positiu PCR,2,11-07
1377,24,Osona,08220,Sant Julià de Vilatorta,1,Dona,Sospitós,2,11-07
1378,40,Vallès Occidental,08267,Sentmenat,1,Dona,Positiu PCR,2,11-07
1379,32,Segarra,25192,Sant Guim de Freixenet,1,Dona,Sospitós,1,11-07
1380,41,Vallès Oriental,08115,Martorelles,0,Home,Positiu PCR,3,11-07
1381,30,Ribera d'Ebre,43093,Móra d'Ebre,0,Home,Sospitós,5,11-07
1382,41,Vallès Oriental,08108,Lliçà de Vall,0,Home,Positiu PCR,1,11-07
1383,20,Gironès,17050,Cervià de Ter,1,Dona,Sospitós,1,11-07
1384,36,Tarragonès,43131,Roda de Berà,0,Home,Positiu PCR,1,11-07
1385,22,Montsià ,43078,Masdenverge,0,Home,Positiu PCR,1,11-07
1386,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Positiu PCR,1,11-07
1387,03,Alt Penedès,08013,Avinyonet del Penedès,0,Home,Positiu PCR,1,11-07
1388,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,24,11-07
1389,41,Vallès Oriental,08042,Cànoves i Samalús,1,Dona,Sospitós,2,11-07
1390,16,Conca de Barberà ,43107,Pira,1,Dona,Sospitós,1,11-07
1391,09,Baix Ebre,43133,Roquetes,1,Dona,Sospitós,3,11-07
1392,14,Berguedà ,08022,Berga,1,Dona,Positiu PCR,2,11-07
1393,29,Priorat,43157,Ulldemolins,0,Home,Sospitós,1,11-07
1394,17,Garraf,08270,Sitges,1,Dona,Sospitós,3,11-07
1395,36,Tarragonès,43111,La Pobla de Montornès,0,Home,Sospitós,1,11-07
1396,28,Pla de l'Estany,17137,Porqueres,1,Dona,Sospitós,1,11-07
1397,02,Alt Empordà ,17051,Cistella,1,Dona,Sospitós,1,11-07
1398,21,Maresme,08030,Cabrils,1,Dona,Positiu PCR,1,11-07
1399,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Sospitós,6,11-07
1400,07,Bages,08010,Artés,1,Dona,Sospitós,1,11-07
1401,11,Baix Llobregat,08204,Sant Climent de Llobregat,0,Home,Sospitós,1,11-07
1402,41,Vallès Oriental,08135,Montmeló,1,Dona,Sospitós,4,11-07
1403,33,Segrià ,25120,Lleida,1,Dona,Positiu PCR,9,11-07
1404,34,Selva,17008,Anglès,1,Dona,Positiu PCR,1,11-07
1405,41,Vallès Oriental,08105,La Llagosta,0,Home,Positiu PCR,3,11-07
1406,21,Maresme,08172,Premià de Mar,0,Home,Positiu PCR,14,11-07
1407,24,Osona,08117,Les Masies de Voltregà,1,Dona,Positiu PCR,2,11-07
1408,20,Gironès,17079,Girona,1,Dona,Positiu PCR,10,11-07
1409,41,Vallès Oriental,08259,Santa Maria de Palautordera,1,Dona,Positiu PCR,4,11-07
1410,10,Baix Empordà ,17191,Serra de Daró,1,Dona,Positiu PCR,1,11-07
1411,06,Anoia,08165,La Pobla de Claramunt,0,Home,Sospitós,2,11-07
1412,30,Ribera d'Ebre,43093,Móra d'Ebre,1,Dona,Sospitós,2,11-07
1413,08,Baix Camp,43042,Castellvell del Camp,0,Home,Sospitós,1,11-07
1414,11,Baix Llobregat,08123,Molins de Rei,1,Dona,Sospitós,8,11-07
1415,21,Maresme,08214,Vilassar de Dalt,1,Dona,Sospitós,4,11-07
1416,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Positiu PCR,1,11-07
1417,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,75,11-07
1418,20,Gironès,17155,Salt,0,Home,Positiu PCR,1,11-07
1419,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Positiu PCR,2,11-07
1420,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Positiu PCR,8,11-07
1421,12,Baix Penedès,43051,Cunit,1,Dona,Positiu PCR,1,11-07
1422,33,Segrià ,25019,Almacelles,1,Dona,Sospitós,1,11-07
1423,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,2,11-07
1424,20,Gironès,17049,Celrà,0,Home,Sospitós,2,11-07
1425,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,6,11-07
1426,21,Maresme,08219,Vilassar de Mar,0,Home,Positiu PCR,1,11-07
1427,09,Baix Ebre,43025,Benifallet,1,Dona,Positiu PCR,1,11-07
1428,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Positiu PCR,1,11-07
1429,07,Bages,08059,Castellfollit del Boix,0,Home,Sospitós,1,11-07
1430,08,Baix Camp,43092,Mont-Roig del Camp,0,Home,Sospitós,3,11-07
1431,21,Maresme,08261,Santa Susanna,0,Home,Sospitós,3,11-07
1432,02,Alt Empordà ,17221,Vilafant,1,Dona,Positiu PCR,1,11-07
1433,06,Anoia,08102,Igualada,1,Dona,Positiu PCR,3,11-07
1434,36,Tarragonès,43907,La Canonja,1,Dona,Positiu PCR,1,11-07
1435,40,Vallès Occidental,08267,Sentmenat,0,Home,Positiu PCR,1,11-07
1436,23,Noguera,25008,Albesa,1,Dona,Sospitós,1,11-07
1437,21,Maresme,08219,Vilassar de Mar,1,Dona,Positiu PCR,1,11-07
1438,11,Baix Llobregat,08076,Esparreguera,1,Dona,Sospitós,13,11-07
1439,10,Baix Empordà ,17124,Pals,0,Home,Sospitós,1,11-07
1440,09,Baix Ebre,43102,Paüls,0,Home,Sospitós,2,11-06
1441,07,Bages,08010,Artés,0,Home,Sospitós,12,11-06
1442,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Positiu PCR,4,11-06
1443,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,15,11-06
1444,20,Gironès,17169,Sant Julià de Ramis,1,Dona,Positiu PCR,1,11-06
1445,42,Moianès,08064,Castellterçol,1,Dona,Sospitós,2,11-06
1446,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Sospitós,6,11-06
1447,20,Gironès,17044,Cassà de la Selva,0,Home,Sospitós,12,11-06
1448,40,Vallès Occidental,08187,Sabadell,1,Dona,Sospitós,376,11-06
1449,28,Pla de l'Estany,17035,Camós,0,Home,Sospitós,5,11-06
1450,03,Alt Penedès,08287,Torrelavit,1,Dona,Sospitós,2,11-06
1451,08,Baix Camp,43088,Montbrió del Camp,0,Home,Sospitós,4,11-06
1452,40,Vallès Occidental,08290,Ullastrell,0,Home,Sospitós,3,11-06
1453,10,Baix Empordà ,17048,Castell-Platja d'Aro,0,Home,Positiu PCR,2,11-06
1454,02,Alt Empordà ,17074,Fortià,1,Dona,Sospitós,1,11-06
1455,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,295,11-06
1456,34,Selva,17033,Caldes de Malavella,0,Home,Positiu PCR,1,11-06
1457,09,Baix Ebre,43904,l'Aldea,0,Home,Positiu PCR,1,11-06
1458,06,Anoia,08226,Sant Martí de Tous,1,Dona,Sospitós,1,11-06
1459,40,Vallès Occidental,08054,Castellbisbal,0,Home,Sospitós,14,11-06
1460,20,Gironès,17142,Quart,0,Home,Sospitós,6,11-06
1461,24,Osona,08117,Les Masies de Voltregà,0,Home,Sospitós,9,11-06
1462,02,Alt Empordà ,17152,Roses,1,Dona,Positiu PCR,2,11-06
1463,10,Baix Empordà ,17117,Palafrugell,0,Home,Sospitós,9,11-06
1464,34,Selva,17103,Maçanet de la Selva,1,Dona,Sospitós,18,11-06
1465,21,Maresme,08282,Tiana,0,Home,Sospitós,9,11-06
1466,11,Baix Llobregat,08221,Sant Just Desvern,0,Home,Positiu PCR,2,11-06
1467,07,Bages,08053,Castellbell i el Vilar,1,Dona,Sospitós,1,11-06
1468,30,Ribera d'Ebre,43065,Garcia,1,Dona,Sospitós,1,11-06
1469,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Sospitós,14,11-06
1470,24,Osona,08298,Vic,1,Dona,Positiu PCR,25,11-06
1471,11,Baix Llobregat,08089,Gavà,0,Home,Positiu PCR,9,11-06
1472,36,Tarragonès,43905,Salou,0,Home,Sospitós,25,11-06
1473,08,Baix Camp,43129,Riudoms,0,Home,Sospitós,9,11-06
1474,03,Alt Penedès,08094,La Granada,1,Dona,Sospitós,2,11-06
1475,20,Gironès,17049,Celrà,1,Dona,PCR probable,1,11-06
1476,13,Barcelonès,08019,Barcelona,0,Home,Positiu per Test Ràpid,3,11-06
1477,34,Selva,17009,Arbúcies,0,Home,Sospitós,8,11-06
1478,02,Alt Empordà ,17088,Lladó,0,Home,Sospitós,1,11-06
1479,19,Garrotxa,17185,Sant Joan Les Fonts,1,Dona,Sospitós,7,11-06
1480,34,Selva,17233,Vilobí d'Onyar,1,Dona,Sospitós,7,11-06
1481,15,Cerdanya,17094,Llívia,1,Dona,Sospitós,1,11-06
1482,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,148,11-06
1483,41,Vallès Oriental,08005,L'Ametlla del Vallès,1,Dona,Sospitós,14,11-06
1484,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Sospitós,41,11-06
1485,08,Baix Camp,43123,Reus,0,Home,Positiu PCR,34,11-06
1486,24,Osona,08215,Sant Hipòlit de Voltregà,0,Home,Sospitós,9,11-06
1487,33,Segrià ,25019,Almacelles,1,Dona,Sospitós,4,11-06
1488,21,Maresme,08110,Malgrat de Mar,1,Dona,Positiu PCR,1,11-06
1489,24,Osona,08269,Seva,1,Dona,Sospitós,1,11-06
1490,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Sospitós,113,11-06
1491,06,Anoia,08028,Cabrera d'Anoia,0,Home,Sospitós,1,11-06
1492,38,Urgell,25003,Agramunt,1,Dona,Positiu PCR,1,11-06
1493,22,Montsià ,43136,Sant Carles de la Ràpita,0,Home,Sospitós,14,11-06
1494,31,Ripollès,17039,Camprodon,0,Home,Positiu PCR,3,11-06
1495,34,Selva,17193,Sils,0,Home,Positiu PCR,1,11-06
1496,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,112,11-06
1497,24,Osona,08220,Sant Julià de Vilatorta,1,Dona,Positiu PCR,2,11-06
1498,41,Vallès Oriental,08014,Aiguafreda,0,Home,Sospitós,6,11-06
1499,22,Montsià ,43078,Masdenverge,0,Home,Sospitós,1,11-06
1500,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Positiu PCR,1,11-06
1501,26,Pallars Sobirà ,25209,Sort,0,Home,Sospitós,1,11-06
1502,41,Vallès Oriental,08039,Campins,1,Dona,Positiu PCR,1,11-06
1503,24,Osona,08233,Sant Pere de Torelló,0,Home,Sospitós,4,11-06
1504,02,Alt Empordà ,17120,Palau-Saverdera,0,Home,Positiu PCR,1,11-06
1505,09,Baix Ebre,43013,L'Ametlla de Mar,1,Dona,Sospitós,5,11-06
1506,27,Pla d'Urgell,25158,El Palau d'Anglesola,1,Dona,Sospitós,2,11-06
1507,07,Bages,08141,Navàs,1,Dona,Sospitós,9,11-06
1508,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Positiu PCR,7,11-06
1509,41,Vallès Oriental,08135,Montmeló,1,Dona,Sospitós,20,11-06
1510,22,Montsià ,43014,Amposta,1,Dona,Positiu PCR,9,11-06
1511,11,Baix Llobregat,08069,Collbató,1,Dona,Sospitós,3,11-06
1512,14,Berguedà ,08022,Berga,0,Home,Sospitós,47,11-06
1513,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Positiu PCR,3,11-06
1514,36,Tarragonès,43148,Tarragona,1,Dona,Positiu PCR,37,11-06
1515,03,Alt Penedès,08091,Gelida,0,Home,Positiu PCR,1,11-06
1516,21,Maresme,08006,Arenys de Mar,0,Home,Positiu PCR,2,11-06
1517,12,Baix Penedès,43016,L'Arboç,1,Dona,Positiu PCR,1,11-06
1518,21,Maresme,08126,Montgat,1,Dona,Sospitós,18,11-06
1519,01,Alt Camp,43036,Cabra del Camp,1,Dona,Sospitós,3,11-06
1520,10,Baix Empordà ,17211,Verges,1,Dona,Positiu PCR,1,11-06
1521,24,Osona,08067,Centelles,0,Home,Sospitós,10,11-06
1522,10,Baix Empordà ,17199,Torroella de Montgrí,0,Home,Sospitós,13,11-06
1523,36,Tarragonès,43135,Salamó,0,Home,Sospitós,1,11-06
1524,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Positiu per Test Ràpid,1,11-06
1525,03,Alt Penedès,08222,Sant Llorenç d'Hortons,0,Home,Sospitós,4,11-06
1526,24,Osona,08131,Montesquiu,1,Dona,Sospitós,1,11-06
1527,03,Alt Penedès,08146,Olesa de Bonesvalls,1,Dona,Sospitós,1,11-06
1528,41,Vallès Oriental,08209,Sant Fost de Campsentelles,0,Home,Positiu PCR,3,11-06
1529,03,Alt Penedès,08222,Sant Llorenç d'Hortons,0,Home,Positiu PCR,1,11-06
1530,07,Bages,08191,Sallent,1,Dona,Positiu PCR,3,11-06
1531,21,Maresme,08235,Sant Pol de Mar,1,Dona,Sospitós,5,11-06
1532,40,Vallès Occidental,08167,Polinyà,0,Home,Positiu PCR,1,11-06
1533,24,Osona,08247,Santa Eulàlia de Riuprimer,1,Dona,Positiu PCR,1,11-06
1534,24,Osona,08171,Prats de Lluçanès,1,Dona,Sospitós,4,11-06
1535,36,Tarragonès,43171,Vila-Seca,1,Dona,Positiu PCR,4,11-06
1536,38,Urgell,25217,Tàrrega,0,Home,Positiu PCR,1,11-06
1537,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,9,11-06
1538,41,Vallès Oriental,08023,Bigues i Riells,1,Dona,Positiu PCR,3,11-06
1539,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Positiu PCR,7,11-06
1540,07,Bages,08010,Artés,1,Dona,Positiu PCR,4,11-06
1541,35,Solsonès,25207,Solsona,0,Home,Positiu PCR,1,11-06
1542,12,Baix Penedès,43030,Bonastre,0,Home,Sospitós,1,11-06
1543,21,Maresme,08032,Caldes d'Estrac,0,Home,Sospitós,3,11-06
1544,23,Noguera,25040,Balaguer,0,Home,Positiu PCR,2,11-06
1545,23,Noguera,25240,Vallfogona de Balaguer,1,Dona,Sospitós,3,11-06
1546,11,Baix Llobregat,08158,El Papiol,1,Dona,Sospitós,9,11-06
1547,02,Alt Empordà ,17047,Castelló d'Empúries,0,Home,Sospitós,11,11-06
1548,20,Gironès,17186,Sarrià de Ter,0,Home,Positiu PCR,3,11-06
1549,06,Anoia,08044,Capellades,1,Dona,Sospitós,3,11-06
1550,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Positiu PCR,1,11-06
1551,40,Vallès Occidental,08300,Viladecavalls,1,Dona,Sospitós,5,11-06
1552,27,Pla d'Urgell,25158,El Palau d'Anglesola,0,Home,Positiu PCR,1,11-06
1553,07,Bages,08038,Callús,0,Home,Sospitós,1,11-06
1554,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu PCR,13,11-06
1555,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Positiu PCR,2,11-06
1556,20,Gironès,17186,Sarrià de Ter,1,Dona,Positiu PCR,1,11-06
1557,07,Bages,08192,Santpedor,1,Dona,Positiu PCR,3,11-06
1558,24,Osona,08112,Manlleu,0,Home,Positiu PCR,8,11-06
1559,11,Baix Llobregat,08123,Molins de Rei,0,Home,Positiu PCR,3,11-06
1560,42,Moianès,08034,Calders,1,Dona,Sospitós,2,11-06
1561,21,Maresme,08264,Sant Vicenç de Montalt,0,Home,Sospitós,7,11-06
1562,30,Ribera d'Ebre,43060,Flix,0,Home,Sospitós,3,11-06
1563,34,Selva,17007,Amer,1,Dona,Sospitós,3,11-06
1564,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,PCR probable,1,11-06
1565,41,Vallès Oriental,08259,Santa Maria de Palautordera,0,Home,Positiu PCR,2,11-06
1566,41,Vallès Oriental,08046,Cardedeu,0,Home,Sospitós,23,11-06
1567,11,Baix Llobregat,08123,Molins de Rei,1,Dona,Sospitós,24,11-06
1568,10,Baix Empordà ,17118,Palamós,1,Dona,Sospitós,17,11-06
1569,29,Priorat,43070,Els Guiamets,0,Home,Sospitós,1,11-06
1570,11,Baix Llobregat,08072,Corbera de Llobregat,0,Home,Sospitós,13,11-06
1571,03,Alt Penedès,08288,Torrelles de Foix,0,Home,Sospitós,6,11-06
1572,07,Bages,08213,Sant Fruitós de Bages,1,Dona,Positiu PCR,2,11-06
1573,17,Garraf,08043,Canyelles,0,Home,Sospitós,6,11-06
1574,11,Baix Llobregat,08069,Collbató,0,Home,Sospitós,6,11-06
1575,41,Vallès Oriental,08136,Montornès del Vallès,0,Home,Positiu PCR,5,11-06
1576,01,Alt Camp,43059,Figuerola del Camp,0,Home,Sospitós,1,11-06
1577,32,Segarra,25223,Torà,0,Home,Sospitós,1,11-06
1578,14,Berguedà ,08049,Casserres,1,Dona,Sospitós,1,11-06
1579,06,Anoia,08143,Òdena,0,Home,Sospitós,3,11-06
1580,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Positiu PCR,54,11-06
1581,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Sospitós,11,11-06
1582,36,Tarragonès,43907,La Canonja,0,Home,Positiu PCR,2,11-06
1583,20,Gironès,17163,Sant Gregori,1,Dona,Positiu PCR,7,11-06
1584,29,Priorat,43055,Falset,1,Dona,Positiu PCR,1,11-06
1585,20,Gironès,17049,Celrà,0,Home,Positiu PCR,2,11-06
1586,03,Alt Penedès,08227,Sant Martí Sarroca,1,Dona,Positiu PCR,1,11-06
1587,24,Osona,08150,Orís,0,Home,Sospitós,2,11-06
1588,21,Maresme,08281,Teià,1,Dona,Sospitós,13,11-06
1589,24,Osona,08151,Oristà,1,Dona,Sospitós,1,11-06
1590,42,Moianès,08034,Calders,0,Home,Sospitós,3,11-06
1591,19,Garrotxa,17019,Besalú,1,Dona,Sospitós,4,11-06
1592,02,Alt Empordà ,17016,Bàscara,1,Dona,Sospitós,4,11-06
1593,06,Anoia,08286,La Torre de Claramunt,0,Home,Sospitós,7,11-06
1594,06,Anoia,08025,El Bruc,1,Dona,Sospitós,1,11-06
1595,21,Maresme,08155,Palafolls,1,Dona,Positiu PCR,2,11-06
1596,11,Baix Llobregat,08114,Martorell,0,Home,Sospitós,15,11-06
1597,03,Alt Penedès,08273,Subirats,0,Home,Sospitós,3,11-06
1598,10,Baix Empordà ,17209,Vall-Llobrega,1,Dona,Sospitós,2,11-06
1599,,,,(Altres municipis),0,Home,Sospitós,6,11-06
1600,22,Montsià ,43156,Ulldecona,0,Home,Sospitós,4,11-06
1601,02,Alt Empordà ,17158,Sant Climent Sescebes,0,Home,Sospitós,1,11-06
1602,41,Vallès Oriental,08259,Santa Maria de Palautordera,1,Dona,Positiu PCR,2,11-06
1603,40,Vallès Occidental,08167,Polinyà,1,Dona,Sospitós,13,11-06
1604,10,Baix Empordà ,17126,Parlavà,1,Dona,Sospitós,1,11-06
1605,07,Bages,08053,Castellbell i el Vilar,0,Home,Sospitós,1,11-06
1606,10,Baix Empordà ,17901,Cruïlles Monells i Sant Sadurní de l'Heura,0,Home,Positiu PCR,1,11-06
1607,34,Selva,17150,Riudellots de la Selva,0,Home,Sospitós,1,11-06
1608,02,Alt Empordà ,17030,Cabanes,0,Home,Sospitós,4,11-06
1609,11,Baix Llobregat,08196,Sant Andreu de la Barca,0,Home,Sospitós,59,11-06
1610,22,Montsià ,43014,Amposta,1,Dona,Sospitós,49,11-06
1611,01,Alt Camp,43005,Alcover,0,Home,Positiu PCR,1,11-06
1612,41,Vallès Oriental,08902,Vilanova del Vallès,1,Dona,Positiu PCR,2,11-06
1613,21,Maresme,08197,Sant Andreu de Llavaneres,1,Dona,Positiu PCR,1,11-06
1614,11,Baix Llobregat,08221,Sant Just Desvern,0,Home,Sospitós,14,11-06
1615,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Sospitós,113,11-06
1616,19,Garrotxa,17184,Santa Pau,1,Dona,Sospitós,2,11-06
1617,19,Garrotxa,17165,Sant Jaume de Llierca,0,Home,Sospitós,1,11-06
1618,12,Baix Penedès,43028,La Bisbal del Penedès,0,Home,Positiu PCR,1,11-06
1619,02,Alt Empordà ,17064,Espolla,1,Dona,Sospitós,3,11-06
1620,36,Tarragonès,43050,Creixell,0,Home,Sospitós,2,11-06
1621,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,1989,11-06
1622,29,Priorat,43115,Pradell de la Teixeta,0,Home,Positiu PCR,2,11-06
1623,34,Selva,17233,Vilobí d'Onyar,1,Dona,Positiu PCR,3,11-06
1624,21,Maresme,08230,Premià de Dalt,1,Dona,Sospitós,4,11-06
1625,07,Bages,08274,Súria,1,Dona,Sospitós,6,11-06
1626,01,Alt Camp,43134,El Rourell,1,Dona,Sospitós,2,11-06
1627,10,Baix Empordà ,17181,Santa Cristina d'Aro,0,Home,Positiu PCR,2,11-06
1628,15,Cerdanya,17094,Llívia,0,Home,Sospitós,2,11-06
1629,02,Alt Empordà ,17132,Peralada,0,Home,Sospitós,3,11-06
1630,06,Anoia,08161,Piera,0,Home,Positiu PCR,3,11-06
1631,32,Segarra,25907,Torrefeta i florejacs,1,Dona,Sospitós,1,11-06
1632,11,Baix Llobregat,08089,Gavà,1,Dona,PCR probable,1,11-06
1633,07,Bages,08191,Sallent,1,Dona,Sospitós,6,11-06
1634,36,Tarragonès,43095,El Morell,0,Home,Positiu PCR,2,11-06
1635,07,Bages,08053,Castellbell i el Vilar,0,Home,PCR probable,1,11-06
1636,39,Aran,25059,Bossòst,0,Home,Sospitós,1,11-06
1637,31,Ripollès,17145,Ribes de Freser,0,Home,Sospitós,4,11-06
1638,08,Baix Camp,43118,Pratdip,0,Home,Sospitós,1,11-06
1639,10,Baix Empordà ,17117,Palafrugell,0,Home,Positiu PCR,2,11-06
1640,24,Osona,08112,Manlleu,0,Home,Sospitós,34,11-06
1641,40,Vallès Occidental,08291,Vacarisses,0,Home,Sospitós,5,11-06
1642,30,Ribera d'Ebre,43093,Móra d'Ebre,0,Home,Positiu PCR,1,11-06
1643,20,Gironès,17168,Sant Joan de Mollet,1,Dona,Sospitós,2,11-06
1644,11,Baix Llobregat,08114,Martorell,0,Home,Positiu PCR,11,11-06
1645,20,Gironès,17163,Sant Gregori,1,Dona,Sospitós,24,11-06
1646,21,Maresme,08163,Pineda de Mar,1,Dona,Sospitós,48,11-06
1647,24,Osona,08285,Torelló,1,Dona,Sospitós,46,11-06
1648,28,Pla de l'Estany,17190,Serinyà,0,Home,Positiu PCR,1,11-06
1649,30,Ribera d'Ebre,43121,Rasquera,1,Dona,Sospitós,1,11-06
1650,41,Vallès Oriental,08159,Parets del Vallès,0,Home,Sospitós,29,11-06
1651,05,Alta Ribagorça,25173,El Pont de Suert,1,Dona,Positiu PCR,1,11-06
1652,24,Osona,08116,Les Masies de Roda,0,Home,Sospitós,1,11-06
1653,11,Baix Llobregat,08157,Pallejà,1,Dona,Sospitós,35,11-06
1654,28,Pla de l'Estany,17071,Fontcoberta,1,Dona,Sospitós,1,11-06
1655,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Positiu PCR,1,11-06
1656,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Positiu PCR,12,11-06
1657,21,Maresme,08006,Arenys de Mar,0,Home,Sospitós,10,11-06
1658,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,42,11-06
1659,36,Tarragonès,43095,El Morell,1,Dona,Positiu PCR,1,11-06
1660,11,Baix Llobregat,08068,Cervelló,0,Home,Positiu PCR,1,11-06
1661,16,Conca de Barberà ,43139,Santa Coloma de Queralt,1,Dona,Sospitós,2,11-06
1662,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Positiu PCR,21,11-06
1663,14,Berguedà ,08092,Gironella,1,Dona,Positiu PCR,6,11-06
1664,07,Bages,08213,Sant Fruitós de Bages,1,Dona,Sospitós,13,11-06
1665,41,Vallès Oriental,08014,Aiguafreda,1,Dona,Sospitós,4,11-06
1666,09,Baix Ebre,43906,L'Ampolla,1,Dona,Sospitós,4,11-06
1667,40,Vallès Occidental,08054,Castellbisbal,1,Dona,Sospitós,19,11-06
1668,12,Baix Penedès,43028,La Bisbal del Penedès,1,Dona,Sospitós,6,11-06
1669,24,Osona,08283,Tona,0,Home,Positiu PCR,3,11-06
1670,12,Baix Penedès,43163,El Vendrell,1,Dona,Sospitós,33,11-06
1671,33,Segrià ,25120,Lleida,1,Dona,Positiu PCR,29,11-06
1672,21,Maresme,08035,Calella,0,Home,Sospitós,33,11-06
1673,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,PCR probable,1,11-06
1674,03,Alt Penedès,08227,Sant Martí Sarroca,0,Home,Positiu PCR,2,11-06
1675,08,Baix Camp,43092,Mont-Roig del Camp,0,Home,Positiu PCR,4,11-06
1676,30,Ribera d'Ebre,43060,Flix,1,Dona,Sospitós,1,11-06
1677,24,Osona,08183,Roda de Ter,1,Dona,Positiu PCR,5,11-06
1678,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Sospitós,13,11-06
1679,02,Alt Empordà ,17158,Sant Climent Sescebes,1,Dona,Sospitós,2,11-06
1680,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Sospitós,11,11-06
1681,24,Osona,08283,Tona,0,Home,Sospitós,8,11-06
1682,21,Maresme,08172,Premià de Mar,1,Dona,Sospitós,55,11-06
1683,02,Alt Empordà ,17060,Darnius,0,Home,Sospitós,1,11-06
1684,08,Baix Camp,43038,Cambrils,1,Dona,Sospitós,35,11-06
1685,12,Baix Penedès,43074,Llorenç del Penedès,1,Dona,Sospitós,2,11-06
1686,11,Baix Llobregat,08069,Collbató,0,Home,Positiu PCR,2,11-06
1687,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,41,11-06
1688,34,Selva,17103,Maçanet de la Selva,0,Home,Sospitós,25,11-06
1689,28,Pla de l'Estany,17174,Sant Miquel de Campmajor,1,Dona,Sospitós,1,11-06
1690,24,Osona,08037,Calldetenes,0,Home,Positiu PCR,1,11-06
1691,02,Alt Empordà ,17012,Avinyonet de Puigventós,0,Home,Positiu PCR,1,11-06
1692,36,Tarragonès,43905,Salou,1,Dona,Positiu PCR,5,11-06
1693,14,Berguedà ,08011,Avià,1,Dona,Positiu PCR,1,11-06
1694,19,Garrotxa,17161,Sant Feliu de Pallerols,0,Home,Sospitós,2,11-06
1695,11,Baix Llobregat,08289,Torrelles de Llobregat,0,Home,Sospitós,3,11-06
1696,03,Alt Penedès,08206,Sant Cugat Sesgarrigues,1,Dona,Sospitós,2,11-06
